instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,target_file,target_pos,target_resp,target_side,participant,date,expName,psychopyVersion,OS,frameRate,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,target_onset,err,pun,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,block_num,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,punish,complete_resp.keys,complete_resp.rt,raffle_trial,raffle_err,raffle_rew
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4916,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4828,37,0,37,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.3898,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4829,39,0,39,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.5165,40,0,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.5688,41,0,41,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4737,42,0,42,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4996,43,0,43,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4368,44,0,44,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4762,45,0,45,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4831,46,0,46,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4873,47,0,47,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4752,48,0,48,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.483,49,0,49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4832,50,0,50,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4498,51,0,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.5165,52,0,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.4727,53,0,53,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.6163,54,0,54,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,611bef869f91f800ad3b193e,2021-10-22_17h15.57.692,arrow_simon_punish,2021.1.2,Win32,59.96641881,,,,p,2.533,55,0,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
